"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01001499999","2021-01-04T08:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","23","28","","","","","80","","","","6.15","","080","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 040720Z 08001KT CAVOK M02/M05 Q1031=","","","","","","","","","",""
"01001499999","2021-01-04T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","27","28","","","","","93","","","","6.15","","160","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 040750Z 16002KT CAVOK M02/M03 Q1031=","","","","","","","","","",""
"01001499999","2021-01-04T09:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","28","30","","","","","93","","","","6.15","","VRB","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 040820Z VRB02KT CAVOK M01/M02 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T09:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","27","30","","","","","86","","","","6.15","","VRB","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 040850Z VRB02KT CAVOK M01/M03 Q1031=","","","","","","","","","",""
"01001499999","2021-01-04T10:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","25","27","","","","","93","","","","6.15","","160","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 040920Z 16002KT CAVOK M03/M04 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","21","30","","","","","69","","","","6.15","","090","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 040950Z 09007KT CAVOK M01/M06 Q1031=","","","","","","","","","",""
"01001499999","2021-01-04T11:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","25","32","","","","","75","","","","6.15","","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENSO 041020Z VRB03KT CAVOK 00/M04 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T11:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","19","32","","","","","60","","","","6.15","","VRB","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENSO 041050Z 09006KT 060V120 CAVOK 00/M07 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T12:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","21","34","","","","","60","","","","6.15","","130","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENSO 041120Z 13006KT CAVOK 01/M06 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T13:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","21","34","","","","","60","","","","6.15","","130","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENSO 041220Z 13007KT CAVOK 01/M06 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T13:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","23","34","","","","","65","","","","6.15","","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENSO 041250Z 14007KT CAVOK 01/M05 Q1031=","","","","","","","","","",""
"01001499999","2021-01-04T14:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","23","36","","","","","60","","","","6.15","","VRB","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENSO 041320Z VRB04KT CAVOK 02/M05 Q1031=","","","","","","","","","",""
"01001499999","2021-01-04T15:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","23","34","","","","","65","","","","6.15","","150","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENSO 041420Z 15005KT CAVOK 01/M05 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T15:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","21","34","","","","","60","","","","6.15","","150","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENSO 041450Z 15004KT CAVOK 01/M06 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T16:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","21","32","","","","","64","","","","6.15","","100","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENSO 041520Z 10002KT CAVOK 00/M06 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T17:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","19","28","","","","","69","","","","6.15","","100","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 041620Z 10002KT CAVOK M02/M07 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T17:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","21","30","","","","","69","","","","6.15","","040","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 041650Z 04004KT CAVOK M01/M06 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T18:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","19","30","","","","","64","","","","6.15","","020","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 041720Z 02002KT CAVOK M01/M07 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T18:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","21","28","","","","","74","","","","6.15","","040","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 041750Z 04002KT CAVOK M02/M06 Q1032=","","","","","","","","","",""
"01001499999","2021-01-04T19:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","23","28","","","","","80","","","","6.15","","010","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 041820Z 01004KT CAVOK M02/M05 Q1032=","","","","","","","","","",""
"01001499999","2021-01-05T08:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","18","30","","","","","59","","","","6.15","","030","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 050720Z 03003KT CAVOK M01/M08 Q1031=","","","","","","","","","",""
"01001499999","2021-01-05T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","21","30","","","","","69","","","","6.15","","160","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 050750Z 16003KT CAVOK M01/M06 Q1031=","","","","","","","","","",""
"01001499999","2021-01-05T09:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","25","30","","","","","80","","","","6.15","","270","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 050820Z 27002KT CAVOK M01/M04 Q1031=","","","","","","","","","",""
"01001499999","2021-01-05T10:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","21","30","","","","","69","","","","6.15","","010","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 050920Z 01003KT CAVOK M01/M06 Q1031=","","","","","","","","","",""
"01001499999","2021-01-05T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","18","30","","","","","59","","","","6.15","","060","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 050950Z 06003KT CAVOK M01/M08 Q1031=","","","","","","","","","",""
"01001499999","2021-01-05T11:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","19","32","","","","","60","","","","6.15","","120","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 051050Z 12001KT CAVOK M00/M07 Q1031=","","","","","","","","","",""
"01001499999","2021-01-05T12:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","21","36","","","","","56","","","","6.15","","080","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENSO 051150Z 08001KT CAVOK 02/M06 Q1031=","","","","","","","","","",""
"01001499999","2021-01-05T13:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","21","34","","","","","60","","","","6.15","","040","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENSO 051220Z 04003KT CAVOK 01/M06 Q1031=","","","","","","","","","",""
"01001499999","2021-01-05T13:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","21","34","","","","","60","","","","6.15","","020","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENSO 051250Z 02001KT CAVOK 01/M06 Q1030=","","","","","","","","","",""
"01001499999","2021-01-06T08:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.24","21","28","","","","","74","","","","6.15","","120","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 060720Z 12007KT CAVOK M02/M06 Q1024=","","","","","","","","","",""
"01001499999","2021-01-06T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.27","21","28","","","","","74","","","","6.15","","120","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 060750Z 12007KT CAVOK M02/M06 Q1025=","","","","","","","","","",""
"01001499999","2021-01-06T09:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.24","21","28","","","","","74","","","","6.15","","110","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 060820Z 11008KT CAVOK M02/M06 Q1024=","","","","","","","","","",""
"01001499999","2021-01-06T10:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.24","23","28","","","","","80","","","","6.15","","110","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 060920Z 11010KT CAVOK M02/M05 Q1024=","","","","","","","","","",""
"01001499999","2021-01-06T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.24","23","30","","","","","75","","","","6.15","","130","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 060950Z 13008KT CAVOK M01/M05 Q1024=","","","","","","","","","",""
"01001499999","2021-01-06T11:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.24","25","30","","","","","80","","","","6.15","","140","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 061020Z 14006KT CAVOK M01/M04 Q1024=","","","","","","","","","",""
"01001499999","2021-01-06T11:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.24","25","30","","","","","80","","","","6.15","","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 061050Z 14007KT CAVOK M01/M04 Q1024=","","","","","","","","","",""
"01001499999","2021-01-06T12:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.21","23","30","","","","","75","","","","6.15","","110","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 061120Z 11007KT CAVOK M01/M05 Q1023=","","","","","","","","","",""
"01001499999","2021-01-06T13:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.18","23","30","","","","","75","","","","6.15","","120","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 061220Z 12007KT CAVOK M01/M05 Q1022=","","","","","","","","","",""
"01001499999","2021-01-06T13:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.18","23","32","","","","","69","","","","6.15","","130","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 061250Z 13007KT CAVOK M00/M05 Q1022=","","","","","","","","","",""
"01001499999","2021-01-06T15:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.15","21","28","","","","","74","","","","6.15","","130","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 061420Z 13006KT CAVOK M02/M06 Q1021=","","","","","","","","","",""
"01001499999","2021-01-06T15:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.15","19","28","","","","","69","","","","6.15","","120","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 061450Z 12009KT CAVOK M02/M07 Q1021=","","","","","","","","","",""
"01001499999","2021-01-06T16:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.15","19","28","","","","","69","","","","6.15","","120","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 061520Z 12009KT CAVOK M02/M07 Q1021=","","","","","","","","","",""
"01001499999","2021-01-06T17:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.12","19","28","","","","","69","","","","6.15","","120","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 061620Z 12009KT CAVOK M02/M07 Q1020=","","","","","","","","","",""
"01001499999","2021-01-06T18:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.12","21","30","","","","","69","","","","6.15","","110","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 061720Z 11008KT CAVOK M01/M06 Q1020=","","","","","","","","","",""
"01001499999","2021-01-07T08:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.97","19","28","","","","","69","FEW:02 52","","","6.21","","140","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENSO 070720Z 14010KT 9999 FEW052 M02/M07 Q1015=","","","","","","","","","",""
"01001499999","2021-01-07T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.00","19","28","","","","","69","SCT:04 52","","","6.21","","120","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENSO 070750Z 12011KT 9999 SCT052 M02/M07 Q1016=","","","","","","","","","",""
"01001499999","2021-01-07T09:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.00","19","28","","","","","69","SCT:04 52","","","6.21","","120","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENSO 070820Z 12010KT 9999 SCT052 M02/M07 Q1016=","","","","","","","","","",""
"01001499999","2021-01-07T09:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.00","19","28","","","","","69","SCT:04 52","","","6.21","","120","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENSO 070850Z 12010KT 9999 SCT052 M02/M07 Q1016=","","","","","","","","","",""
"01001499999","2021-01-07T10:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.00","18","28","","","","","64","SCT:04 52","","","6.21","","120","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENSO 070920Z 12010KT 9999 SCT052 M02/M08 Q1016=","","","","","","","","","",""
"01001499999","2021-01-07T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.00","19","28","","","","","69","FEW:02 50","","","6.21","","130","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENSO 070950Z 13009KT 9999 FEW050 M02/M07 Q1016=","","","","","","","","","",""
"01001499999","2021-01-07T11:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.00","19","28","","","","","69","FEW:02 50","","","6.21","","120","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENSO 071020Z 12009KT 9999 FEW050 M02/M07 Q1016=","","","","","","","","","",""
